work_year,experience_level,salary,employee_residence,remote_ratio,company_size,company_location,company_location_name,company_location_continent,salary_binned,job_title,job_category
2022,Senior,154600,US,Full-Remote,Large,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,115934,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,81666,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,175000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,155000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,84053,FR,Full-Remote,Medium,DE,Germany,Europe,50k-100k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,164000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Senior,132000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,170000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,123000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,189650,US,On-Site,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,164996,US,On-Site,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2022,Intermediate,52533,GR,On-Site,Medium,GR,Greece,Europe,50k-100k,ETL Developer,Data Engineering & Infrastructure
2022,Intermediate,52533,GR,On-Site,Medium,GR,Greece,Europe,50k-100k,ETL Developer,Data Engineering & Infrastructure
2022,Executive,115222,CA,Full-Remote,Small,CA,Canada,North America,100k-150k,Lead Data Engineer,Data Engineering & Infrastructure
2022,Senior,165400,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,132320,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,208775,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Architect,Data Engineering & Infrastructure
2022,Senior,147800,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Architect,Data Engineering & Infrastructure
2022,Senior,136994,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,101570,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,128875,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,93700,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Executive,76309,IN,Half-Remote,Large,IN,India,Asia,50k-100k,Head of Machine Learning,Management & Leadership
2022,Entry,35093,GB,Full-Remote,Large,GB,United Kingdom,Europe,0k-50k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,183600,US,Full-Remote,Large,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,100800,US,Full-Remote,Large,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,49253,GB,Full-Remote,Medium,GB,United Kingdom,Europe,0k-50k,Data Analyst,Data Science & Analytics
2022,Intermediate,36940,GB,Full-Remote,Medium,GB,United Kingdom,Europe,0k-50k,Data Analyst,Data Science & Analytics
2022,Intermediate,42026,ES,Full-Remote,Medium,ES,Spain,Europe,0k-50k,Data Analyst,Data Science & Analytics
2022,Intermediate,31520,ES,Full-Remote,Medium,ES,Spain,Europe,0k-50k,Data Analyst,Data Science & Analytics
2022,Intermediate,84053,ES,Full-Remote,Medium,ES,Spain,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,73546,ES,Full-Remote,Medium,ES,Spain,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,98506,GB,Full-Remote,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,86193,GB,Full-Remote,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,84053,GR,Full-Remote,Medium,GR,Greece,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,73546,GR,Full-Remote,Medium,GR,Greece,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,189650,US,On-Site,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,164996,US,On-Site,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2022,Intermediate,42026,GR,Full-Remote,Medium,GR,Greece,Europe,0k-50k,Data Analyst,Data Science & Analytics
2022,Intermediate,31520,GR,Full-Remote,Medium,GR,Greece,Europe,0k-50k,Data Analyst,Data Science & Analytics
2022,Intermediate,92350,GB,Full-Remote,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,73880,GB,Full-Remote,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,215300,US,On-Site,Large,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,140400,US,On-Site,Large,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Intermediate,63040,ES,Full-Remote,Medium,ES,Spain,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,47280,ES,Full-Remote,Medium,ES,Spain,Europe,0k-50k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,260000,US,Full-Remote,Medium,US,United States,North America,,Data Scientist,Data Science & Analytics
2022,Senior,180000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Intermediate,67723,GB,On-Site,Medium,GB,United Kingdom,Europe,50k-100k,Data Scientist,Data Science & Analytics
2022,Intermediate,43096,GB,On-Site,Medium,GB,United Kingdom,Europe,0k-50k,Data Scientist,Data Science & Analytics
2022,Intermediate,63040,GR,Full-Remote,Medium,GR,Greece,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,47280,GR,Full-Remote,Medium,GR,Greece,Europe,0k-50k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,73880,GB,Full-Remote,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,55410,GB,Full-Remote,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2021,Intermediate,51064,IT,Half-Remote,Large,IT,Italy,Europe,50k-100k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,60000,AR,Full-Remote,Large,MX,Mexico,North America,50k-100k,Data Science Engineer,Data Science & Analytics
2022,Intermediate,82900,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,63900,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,160000,US,Full-Remote,Large,US,United States,North America,150k-200k,Machine Learning Scientist,Machine Learning & AI
2022,Intermediate,112300,US,Full-Remote,Large,US,United States,North America,100k-150k,Machine Learning Scientist,Machine Learning & AI
2022,Intermediate,241000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Science Manager,Management & Leadership
2022,Intermediate,159000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Science Manager,Management & Leadership
2022,Senior,180000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,80000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Intermediate,58000,US,On-Site,Small,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Intermediate,58000,US,On-Site,Small,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,136000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,108800,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Executive,242000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Executive,200000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,61566,GB,On-Site,Medium,GB,United Kingdom,Europe,50k-100k,Data Scientist,Data Science & Analytics
2022,Intermediate,36940,GB,On-Site,Medium,GB,United Kingdom,Europe,0k-50k,Data Scientist,Data Science & Analytics
2022,Intermediate,73880,GB,On-Site,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,49253,GB,On-Site,Medium,GB,United Kingdom,Europe,0k-50k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,165220,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,120160,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,124190,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,90320,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,181940,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,132320,US,On-Site,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,220110,US,On-Site,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,160080,US,On-Site,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,180000,US,On-Site,Large,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,120000,US,On-Site,Large,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Intermediate,126500,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Intermediate,106260,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,116000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,99000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,155000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Senior,120600,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Intermediate,130000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Intermediate,90000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Intermediate,170000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,150000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,102100,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,84900,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,136620,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,99360,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Senior,110820,GB,On-Site,Medium,GB,United Kingdom,Europe,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,98506,GB,On-Site,Medium,GB,United Kingdom,Europe,50k-100k,Data Scientist,Data Science & Analytics
2022,Senior,146000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,123000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Entry,49253,GB,Full-Remote,Medium,GB,United Kingdom,Europe,0k-50k,Data Engineer,Data Engineering & Infrastructure
2022,Entry,43096,GB,Full-Remote,Medium,GB,United Kingdom,Europe,0k-50k,Data Engineer,Data Engineering & Infrastructure
2022,Executive,130000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Executive,110000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,170000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Senior,135000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,161342,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Science Manager,Management & Leadership
2022,Senior,137141,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Science Manager,Management & Leadership
2022,Senior,167000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,123000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,73880,GB,On-Site,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,61566,GB,On-Site,Medium,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,211500,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,138600,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,192400,CA,Full-Remote,Medium,CA,Canada,North America,150k-200k,Data Architect,Data Engineering & Infrastructure
2022,Senior,90700,CA,Full-Remote,Medium,CA,Canada,North America,50k-100k,Data Architect,Data Engineering & Infrastructure
2022,Senior,130000,CA,Full-Remote,Medium,CA,Canada,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,61300,CA,Full-Remote,Medium,CA,Canada,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,130000,CA,Full-Remote,Medium,CA,Canada,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,61300,CA,Full-Remote,Medium,CA,Canada,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,160000,US,On-Site,Large,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,113000,US,On-Site,Large,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,150000,US,On-Site,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,95550,US,On-Site,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Intermediate,167000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Intermediate,115500,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,112900,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,90320,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,112900,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,90320,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,165400,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,132320,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,243900,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,156600,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,136600,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,109280,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,128875,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,93700,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Executive,224000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Head of Data Science,Management & Leadership
2022,Executive,167875,US,Full-Remote,Medium,US,United States,North America,150k-200k,Head of Data Science,Management & Leadership
2022,Executive,175000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Analytics Engineer,Data Science & Analytics
2022,Executive,135000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Analytics Engineer,Data Science & Analytics
2022,Senior,209100,US,Full-Remote,Large,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,154600,US,Full-Remote,Large,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,180000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,160000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,205300,US,On-Site,Large,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,140400,US,On-Site,Large,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,176000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,144000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,200100,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,160000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,70500,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,54000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,205300,US,On-Site,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,140400,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,205300,US,On-Site,Medium,US,United States,North America,200k-250k,Analytics Engineer,Data Science & Analytics
2022,Senior,184700,US,On-Site,Medium,US,United States,North America,150k-200k,Analytics Engineer,Data Science & Analytics
2022,Senior,175100,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,140250,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,116150,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,99050,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,145000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,130000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,112900,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,90320,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Intermediate,85000,CA,On-Site,Medium,CA,Canada,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Intermediate,75000,CA,On-Site,Medium,CA,Canada,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,214000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,192600,US,Full-Remote,Medium,US,United States,North America,150k-200k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,266400,US,Full-Remote,Medium,US,United States,North America,,Data Architect,Data Engineering & Infrastructure
2022,Senior,213120,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Architect,Data Engineering & Infrastructure
2022,Senior,155000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,115000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,141300,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Intermediate,102100,US,On-Site,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,115934,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,81666,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Intermediate,206699,US,On-Site,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,99100,US,On-Site,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,130000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,110500,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,61566,GB,On-Site,Medium,GB,United Kingdom,Europe,50k-100k,Data Analyst,Data Science & Analytics
2022,Intermediate,43096,GB,On-Site,Medium,GB,United Kingdom,Europe,0k-50k,Data Analyst,Data Science & Analytics
2022,Senior,80000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,60000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,192564,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Architect,Data Engineering & Infrastructure
2022,Senior,144854,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Architect,Data Engineering & Infrastructure
2022,Senior,230000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,150000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,150260,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Analytics Manager,Management & Leadership
2022,Senior,109280,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analytics Manager,Management & Leadership
2022,Senior,170000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Senior,150000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Intermediate,160000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Intermediate,130000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Entry,67000,CA,On-Site,Medium,CA,Canada,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Entry,52000,CA,On-Site,Medium,CA,Canada,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,154000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,126000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,129000,US,On-Site,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,99000,US,On-Site,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,210000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,140000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,210000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,140000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,210000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,140000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,100000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,69000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,210000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,140000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,150075,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Senior,110925,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,100000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,25000,US,Full-Remote,Medium,US,United States,North America,0k-50k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,126500,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,106260,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,220110,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,160080,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,105000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,100000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,170000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Analyst,Data Science & Analytics
2022,Senior,135000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Senior,230000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,140000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Intermediate,135000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2022,Intermediate,50000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Senior,220000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Senior,140000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Intermediate,172386,GB,On-Site,Medium,GB,United Kingdom,Europe,150k-200k,Data Scientist,Data Science & Analytics
2022,Intermediate,86193,GB,On-Site,Medium,GB,United Kingdom,Europe,50k-100k,Data Scientist,Data Science & Analytics
2022,Senior,220000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,120000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Machine Learning Engineer,Machine Learning & AI
2022,Intermediate,200000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Scientist,Data Science & Analytics
2022,Intermediate,120000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,120000,AE,Full-Remote,Small,AE,United Arab Emirates,Asia,100k-150k,Machine Learning Engineer,Machine Learning & AI
2022,Senior,65000,AE,Full-Remote,Small,AE,United Arab Emirates,Asia,50k-100k,Machine Learning Engineer,Machine Learning & AI
2022,Executive,324000,US,Full-Remote,Medium,US,United States,North America,>300k,Data Engineer,Data Engineering & Infrastructure
2022,Executive,216000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,210000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,100000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
